city,state,latitude,longitude
jamestown,ri,41.4969444,-71.3677778
york,pa,39.9625,-76.7280556
marstons mills,ma,41.6561111,-70.4166667
nampa (outside),id,43.5408333,-116.5625
mesquite,nm,32.1644444,-106.6961111
gila bend,az,32.9477778,-112.7161111
west long branch,nj,40.3041667,-73.9927778
union,ky,38.9458333,-84.6805556
atlanta,ga,33.7488889,-84.3880556
ponte vedra beach,fl,30.2394444,-81.3858333
beloit,wi,42.5083333,-89.0316667
graham,nc,36.0688889,-79.4008333
loudon,nh,43.2855556,-71.4677778
magna,ut,40.7091667,-112.1008333
bushkill,pa,41.0933333,-75.0022222
delaware,oh,40.2986111,-83.0680556
mena,ar,34.5861111,-94.2394444
las vegas,nv,36.175,-115.1363889
glendora,ca,34.1361111,-117.8644444
birmingham,al,33.5205556,-86.8025
tioga,nd,48.3972222,-102.9377778
silverdale,wa,47.6447222,-122.6936111
omaha,ne,41.2586111,-95.9375
akeley,mn,47.0041667,-94.7266667
alexandria,va,38.8047222,-77.0472222
truckee,ca,39.3280556,-120.1822222
coeur d&#39alene,id,47.6777778,-116.7794444
port townsend,wa,48.1172222,-122.7591667
seattle,wa,47.6063889,-122.3308333
bastrop county (rural area),tx,30.1102778,-97.315
monticello,mn,45.3055556,-93.7938889
steger,il,41.47,-87.6363889
erie,pa,42.1291667,-80.0852778
loveland,co,40.3977778,-105.0744444
highland village,tx,33.0916667,-97.0463889
dassel,mn,45.0816667,-94.3066667
bartonville,il,40.6502778,-89.6519444
keeseville,ny,44.505,-73.4805556
springport,in,40.0475,-85.3941667
sanford,fl,28.8002778,-81.2733333
indialantic,fl,28.0891667,-80.5658333
hyannis,ma,41.6527778,-70.2833333
marysville,ca,39.1458333,-121.5902778
midlothian,tx,32.4822222,-96.9941667
honolulu,hi,21.3069444,-157.8583333
west gardiner,me,44.23,-69.7758333
port allen,la,30.4519444,-91.21
henderson,ky,37.8361111,-87.59
killeen,tx,31.1169444,-97.7275
cedar springs,mi,43.2233333,-85.5513889
buffalo,ny,42.8863889,-78.8786111
visalia,ca,36.3302778,-119.2911111
mackinaw city,mi,45.7838889,-84.7277778
guerneville,ca,38.5019444,-122.995
post falls,id,47.7180556,-116.9505556
wittmann,az,33.7763889,-112.5277778
itasca,il,41.975,-88.0072222
rathdrum,id,47.8125,-116.8955556
warren,mi,42.4775,-83.0277778
odd,wv,37.5933333,-81.1941667
roseville,ca,38.7522222,-121.2869444
loveland,co,40.3977778,-105.0744444
palmdale,ca,34.5794444,-118.1155556
cheviot,oh,39.1569444,-84.6133333
marshfield,ma,42.0916667,-70.7061111
corvallis,or,44.5647222,-123.2608333
northville,ny,43.2255556,-74.1725
new london,mn,45.3011111,-94.9438889
russellville,ar,35.2783333,-93.1336111
laurel,ms,31.6938889,-89.1305556
kent,wa,47.3811111,-122.2336111
burkett,tx,31.9958333,-99.2252778
capitola,ca,36.9752778,-121.9522222
odin,il,38.6172222,-89.0522222
pittston,pa,41.3258333,-75.7897222
butler,mo,38.2538,-94.3356
enfield,ct,41.9761111,-72.5922222
paterson,nj,40.9166667,-74.1722222
reading,pa,40.3355556,-75.9272222
thousand oaks,ca,34.1705556,-118.8366667
ridgecrest,ca,35.6225,-117.67
baltimore,md,39.2902778,-76.6125
cutler,ca,36.5233333,-119.2858333
lowell,ma,42.6333333,-71.3166667
eureka,mi,43.1036111,-84.5138889
toledo,oh,41.6638889,-83.5552778
marietta,ga,33.9525,-84.55
philadelphia,pa,39.9522222,-75.1641667
buzzards bay,ma,41.7452778,-70.6186111
johnson,vt,44.6355556,-72.6808333
bethlehem,ga,33.9319444,-83.7138889
los angeles,ca,34.0522222,-118.2427778
oconomowoc,wi,43.1116667,-88.4991667
roseville,mi,42.4972222,-82.9372222
holts summit,mo,38.6402778,-92.1222222
lumberton,nj,39.9658333,-74.8055556
new york city (staten island),ny,40.7141667,-74.0063889
prospect,ct,41.5022222,-72.9791667
dubuque,ia,42.5005556,-90.6644444
troy,nh,42.8238889,-72.1816667
wind lake,wi,42.8294444,-88.1586111
brandon,vt,43.7980556,-73.0880556
brentwood,tn,36.0330556,-86.7827778
cassadaga,ny,42.3441667,-79.3097222
millsboro,de,38.5913889,-75.2916667
norfolk,ma,42.1194444,-71.3255556
norfolk,ma,42.1194444,-71.3255556
squaw valley,ca,36.7402778,-119.2458333
toledo,oh,41.6638889,-83.5552778
clermont,fl,28.5491667,-81.7730556
stone harbor,nj,39.0508333,-74.7583333
bakersfield,ca,35.3733333,-119.0177778
mattapoisett,ma,41.6583333,-70.8166667
wildwood,nj,38.9916667,-74.8152778
cary,il,42.2119444,-88.2380556
waterbury,ct,41.5580556,-73.0519444
smithville,tx,30.0083333,-97.1591667
lexington,ky,37.9886111,-84.4777778
sicklerville,nj,39.7172222,-74.9697222
new york city (brooklyn),ny,40.7141667,-74.0063889
brightwaters,ny,40.7208333,-73.2677778
new york city (brooklyn),ny,40.7141667,-74.0063889
beaverton,or,45.4872222,-122.8025
hugo,mn,45.16,-92.9930556
olathe,ks,38.8813889,-94.8188889
ypsilanti,mi,42.2411111,-83.6130556
valdosta,ga,30.8325,-83.2786111
pocahontas,ar,36.2613889,-90.9711111
oshkosh,wi,44.0247222,-88.5425
thompson,ct,41.9586111,-71.8630556
keene,nh,42.9336111,-72.2786111
st. paul,mn,44.9444444,-93.0930556
avalon,nj,39.1011111,-74.7180556
baltic,ct,41.6169444,-72.085
gulfport,ms,30.3672222,-89.0927778
north east,pa,42.2155556,-79.8344444
ocean city,nj,39.2775,-74.575
buckeye,az,33.3702778,-112.5830556
east moriches,ny,40.805,-72.7613889
selah,wa,46.6541667,-120.5288889
dublin,oh,40.0991667,-83.1141667
vancouver,wa,45.6388889,-122.6602778
wildwood crest,nj,38.9747222,-74.8338889
holden,ma,42.3516667,-71.8638889
pell lake,wi,42.5380556,-88.3508333
gahanna,oh,40.0191667,-82.8794444
douglas,mi,42.6433333,-86.2005556
churchville,ny,43.1041667,-77.8847222
wadsworth,oh,41.0255556,-81.73
summerville,sc,33.0183333,-80.1758333
burlington,nc,36.0955556,-79.4380556
rosebud,mo,38.3872222,-91.4008333
middlebury,ct,41.5277778,-73.1280556
middlebury,ct,41.5277778,-73.1280556
san carlos,ca,37.5072222,-122.2594444
morris plains,nj,40.8216667,-74.4813889
east setauket,ny,40.9413889,-73.1063889
salem,or,44.9430556,-123.0338889
las vegas,nv,36.175,-115.1363889
grass valley,ca,39.2191667,-121.06
akeley,mn,47.0041667,-94.7266667
miami beach,fl,25.7902778,-80.1302778
cortez (4 miles northeast of),co,37.3488889,-108.5852778
salt lake city,ut,40.7608333,-111.8902778
fortuna,ca,40.5983333,-124.1561111
kirkland,wa,47.6816667,-122.2075
portland,or,45.5236111,-122.675
snohomish,wa,47.9130556,-122.0969444
kent,wa,47.3811111,-122.2336111
hopewell,va,37.3041667,-77.2875
hopewell,va,37.3041667,-77.2875
flinn springs,ca,32.855,-116.8516667
hagerstown,md,39.6416667,-77.7202778
san diego,ca,32.7152778,-117.1563889
blackstone,va,37.0802778,-77.9975
tampa,fl,27.9472222,-82.4586111
madison,wi,43.0730556,-89.4011111
coleman,wi,45.065,-88.0341667
tony,wi,45.4830556,-90.9925
wausau,wi,44.9591667,-89.63
traverse city,mi,44.7630556,-85.6205556
blanchester,oh,39.2930556,-83.9888889
blanchester,oh,39.2930556,-83.9888889
hungry horse,mt,48.3858333,-114.06
orland park,il,41.6302778,-87.8538889
liberty,oh,39.72,-84.325
washington,ct,41.6313889,-73.3111111
roswell,nm,33.3941667,-104.5225
bradenton,fl,27.4986111,-82.575
corpus christi,tx,27.8002778,-97.3961111
charleston,wv,38.3497222,-81.6327778
cleveland,ga,34.5969444,-83.7633333
fairlawn,oh,41.1277778,-81.61
troy,il,38.7291667,-89.8830556
manhattan (near),ks,39.1836111,-96.5713889
cazenovia,ny,42.93,-75.8530556
hampton,va,37.0297222,-76.3455556
severn,md,39.1369444,-76.6986111
wilmington,ca,33.78,-118.2616667
tulsa,ok,36.1538889,-95.9925
lansing,mi,42.7325,-84.5555556
des moines,ia,41.6005556,-93.6088889
seattle,wa,47.6063889,-122.3308333
redmond,wa,47.6741667,-122.1202778
edmonds,wa,47.8108333,-122.3761111
coalinga,ca,36.1397222,-120.3591667
galveston,tx,29.3011111,-94.7975
boise,id,43.6136111,-116.2025
cheney,wa,47.4875,-117.5747222
joplin,mo,37.0841667,-94.5130556
albuquerque,nm,35.0844444,-106.6505556
eugene,or,44.0522222,-123.0855556
o&#39fallon,mo,38.8105556,-90.6997222
clark,wy,44.8994444,-109.1502778
ashland city,tn,36.2741667,-87.0641667
puyallup,wa,47.1855556,-122.2916667
eugene,or,44.0522222,-123.0855556
brunswick,nc,34.2866667,-78.7013889
carver,ma,41.8833333,-70.7630556
snohomish,wa,47.9130556,-122.0969444
norwalk,ca,33.9022222,-118.0808333
willcox,az,32.2527778,-109.8313889
ellensburg,wa,46.9966667,-120.5466667
sophia,wv,37.7075,-81.2508333
lee,nh,43.1230556,-71.0119444
seattle,wa,47.6063889,-122.3308333
fontana,ca,34.0922222,-117.4341667
new york city (brooklyn),ny,40.7141667,-74.0063889
san antonio,tx,29.4238889,-98.4933333
valley city,oh,41.2377778,-81.9316667
cave creek,az,33.8333333,-111.95
carmel,in,39.9783333,-86.1180556
seattle,wa,47.6063889,-122.3308333
lake oswego,or,45.4208333,-122.6694444
phoenix,az,33.4483333,-112.0733333
des moines,ia,41.6005556,-93.6088889
fostoria,mi,43.2533333,-83.3719444
jensen beach,fl,27.2541667,-80.23
santa fe,nm,35.6869444,-105.9372222
marquette,mi,46.5436111,-87.3952778
allentown,pa,40.6083333,-75.4905556
almond,wi,44.2588889,-89.4069444
la farge,wi,43.5747222,-90.6402778
salisbury,nc,35.6708333,-80.4744444
portage,wi,43.5391667,-89.4625
mosinee,wi,44.7930556,-89.7030556
omro (northwest of),wi,44.0394444,-88.7441667
fort collins,co,40.5852778,-105.0838889
yuma,az,32.7252778,-114.6236111
yuma,az,32.7252778,-114.6236111
denver,co,39.7391667,-104.9841667
canton,oh,40.7988889,-81.3786111
park ridge,il,42.0111111,-87.8405556
leeds,ny,42.2552778,-73.9027778
overland park,ks,38.9822222,-94.6705556
rochester hills,mi,42.6583333,-83.15
rochester hills,mi,42.6583333,-83.15
red bluff,ca,40.1786111,-122.2347222
cicero,in,40.1238889,-86.0133333
vassar,mi,43.3719444,-83.5833333
lacey,wa,47.0344444,-122.8219444
brandon,fl,27.9375,-82.2861111
willowbrook,il,41.7697222,-87.9358333
butler,mo,38.2538,-94.3356
manhattan,il,41.4225,-87.9858333
wichita,ks,37.6922222,-97.3372222
albuquerque,nm,35.0844444,-106.6505556
san antonio,tx,29.4238889,-98.4933333
detroit,mi,42.3313889,-83.0458333
oregon house,ca,39.3563889,-121.2780556
riverside,ca,33.9533333,-117.3952778
waukon (15 miles se of),ia,43.2694444,-91.4755556
tarrytown,ny,41.0761111,-73.8591667
new port richey,fl,28.2438889,-82.7194444
portland,or,45.5236111,-122.675
sacramento,ca,38.5816667,-121.4933333
ocean city,md,38.3363889,-75.0852778
south elgin,il,41.9941667,-88.2922222
harristown,il,39.8538889,-89.0838889
chicago,il,41.85,-87.65
los angeles,ca,34.0522222,-118.2427778
ashland,ky,38.4783333,-82.6380556
rockaway beach,or,45.6136111,-123.9416667
terre du lac,mo,37.9116667,-90.6252778
milford,ct,41.2222222,-73.0569444
san diego (ranch environment),ca,32.7152778,-117.1563889
lyndonville,vt,44.5336111,-72.0036111
seven hills,oh,41.3952778,-81.6763889
princeton,mn,45.57,-93.5813889
barrington,il,42.1538889,-88.1361111
algonquin,il,42.1655556,-88.2941667
beaverville,il,40.9544444,-87.6544444
kenosha,wi,42.5847222,-87.8211111
lakeside,ca,32.8572222,-116.9213889
federal way,wa,47.3225,-122.3113889
shasta,ca,40.5994444,-122.4908333
huntington beach,ca,33.6602778,-117.9983333
portland,or,45.5236111,-122.675
los angeles,ca,34.0522222,-118.2427778
salem,or,44.9430556,-123.0338889
colorado springs,co,38.8338889,-104.8208333
universal city,ca,34.1388889,-118.3525
livermore,ca,37.6819444,-121.7669444
pasco,wa,46.2397222,-119.0994444
richland,wa,46.2858333,-119.2833333
clio,mi,43.1775,-83.7341667
sussex,wi,43.1338889,-88.2219444
livermore,ca,37.6819444,-121.7669444
livermore,ca,37.6819444,-121.7669444
finley,wa,46.1541667,-119.0327778
waitsburg,wa,46.2705556,-118.1522222
kansas city,mo,39.0997222,-94.5783333
montgomery,tx,30.3880556,-95.6961111
simpsonville,sc,34.7369444,-82.2544444
cape girardeau,mo,37.3058333,-89.5180556
riverside,ca,33.9533333,-117.3952778
south bend,in,41.6833333,-86.25
buckeye,az,33.3702778,-112.5830556
rothsay,mn,46.475,-96.2802778
san ramon,ca,37.78,-121.9769444
huntington station,ny,40.8533333,-73.4119444
buffalo,ny,42.8863889,-78.8786111
mt. chestnut,pa,40.8877778,-79.9808333
elk grove,ca,38.4088889,-121.3705556
commerce,ca,34.0005556,-118.1588889
green river,wy,41.5286111,-109.4655556
east vassalboro,me,44.4477778,-69.6063889
vega,tx,35.2427778,-102.4277778
boulder,co,40.015,-105.27
waddy,ky,38.1369444,-85.0744444
dillonvale,oh,40.1963889,-80.7752778
houston,tx,29.7630556,-95.3630556
lumberton,tx,30.2655556,-94.1994444
erie,pa,42.1291667,-80.0852778
lawrence,ks,38.9716667,-95.235
belleville,ks,39.8244444,-97.6322222
cape girardeau,mo,37.3058333,-89.5180556
north miami beach,fl,25.9327778,-80.1627778
pembroke pines,fl,26.0027778,-80.2241667
erie (over),pa,42.1291667,-80.0852778
stoughton,wi,42.9169444,-89.2177778
union city,pa,41.8994444,-79.8455556
university place,wa,47.2358333,-122.5491667
pullman,wa,46.7313889,-117.1786111
brentwood,tn,36.0330556,-86.7827778
vanleer,tn,36.235,-87.4438889
fennville,mi,42.5938889,-86.1016667
lexington,ky,37.9886111,-84.4777778
harbor springs,mi,45.4316667,-84.9919444
huntsville,al,34.7302778,-86.5861111
alamosa,co,37.4694444,-105.8694444
kewaunee,wi,44.4583333,-87.5030556
dedham,ma,42.2416667,-71.1666667
las vegas,nv,36.175,-115.1363889
meridian,id,43.6122222,-116.3905556
colebrook,nh,44.8944444,-71.4963889
seattle,wa,47.6063889,-122.3308333
manchester,ct,41.7758333,-72.5219444
collegeville,pa,40.1855556,-75.4519444
san diego,ca,32.7152778,-117.1563889
san diego,ca,32.7152778,-117.1563889
akron,oh,41.0813889,-81.5191667
las cruces,nm,32.3122222,-106.7777778
scituate,ma,42.1958333,-70.7263889
atlanta,ga,33.7488889,-84.3880556
greensburg,pa,40.3013889,-79.5391667
fresno (merced&#44 more than one),ca,36.7477778,-119.7713889
cumberland,wi,45.5322222,-92.0191667
pocatello,id,42.8713889,-112.4447222
manlius,ny,43.0019444,-75.9772222
manlius,ny,43.0019444,-75.9772222
benton,tn,35.1741667,-84.6536111
fort smith,ar,35.3858333,-94.3983333
george,wa,47.0791667,-119.8547222
lewisville,tx,33.0461111,-96.9938889
boulder,co,40.015,-105.27
sedona,az,34.8697222,-111.7602778
lakeside,ca,32.8572222,-116.9213889
madison,in,38.7358333,-85.38
el cajon,ca,32.7947222,-116.9616667
salem,or,44.9430556,-123.0338889
hudson,ny,42.2527778,-73.7913889
auburn,wa,47.3075,-122.2272222
destin,fl,30.3933333,-86.4958333
sunnyvale,ca,37.3688889,-122.0352778
tacoma,wa,47.2530556,-122.4430556
springfield,or,44.0463889,-123.0208333
malaga,wa,47.3725,-120.2
palo alto,ca,37.4419444,-122.1419444
clearwater,fl,27.9655556,-82.8002778
sultan,wa,47.8627778,-121.8152778
casa grande,az,32.8794444,-111.7566667
richlands,va,37.0930556,-81.7938889
westbrook,me,43.6769444,-70.3716667
howell,mi,42.6072222,-83.9294444
diamond lake,wa,48.1219444,-117.1980556
modesto,ca,37.6391667,-120.9958333
underwood,nd,47.4563889,-101.1366667
woodburn,or,45.1438889,-122.8541667
flintstone,md,39.7030556,-78.5680556
bartlesville,ok,36.7472222,-95.9805556
gladstone,mi,45.8527778,-87.0216667
champaign,il,40.1163889,-88.2433333
freeport,il,42.2966667,-89.6211111
kirkland,wa,47.6816667,-122.2075
grandview,oh,39.1941667,-84.7244444
columbus,oh,39.9611111,-82.9988889
stanwood,wa,48.2413889,-122.3694444
columbia,mo,38.9516667,-92.3338889
springfield,il,39.8016667,-89.6436111
meriden,ct,41.5380556,-72.8075
southside,al,33.9244444,-86.0225
mountain home,ar,36.3352778,-92.385
choctaw,ok,35.4975,-97.2686111
scranton,pa,41.4088889,-75.6627778
springfield,nj,40.7230556,-74.3111111
san diego,ca,32.7152778,-117.1563889
hilliard,oh,40.0333333,-83.1583333
littleton,nh,44.3061111,-71.7705556
fairview,tn,35.9819444,-87.1213889
irvine,ca,33.6694444,-117.8222222
mcdonough,ga,33.4472222,-84.1469444
belle vernon,pa,40.125,-79.8666667
new york city (brooklyn),ny,40.7141667,-74.0063889
raleigh,nc,35.7719444,-78.6388889
el reno,ok,35.5322222,-97.9547222
fairbanks,ak,64.8377778,-147.7163889
atlantic,ia,41.4036111,-95.0136111
schererville,in,41.4788889,-87.4547222
maricopa,az,33.0580556,-112.0469444
bemidji,mn,47.4736111,-94.88
cypress,tx,29.9688889,-95.6969444
st. paul,mn,44.9444444,-93.0930556
west bloomfield,mi,42.5377778,-83.2330556
roosevelt,ut,40.2994444,-109.9880556
houston,tx,29.7630556,-95.3630556
elkhart,in,41.6819444,-85.9766667
forest grove,or,45.52,-123.1094444
gig harbor,wa,47.3294444,-122.5788889
tucson,az,32.2216667,-110.9258333
mason,oh,39.36,-84.31
eau galle,wi,44.6922222,-92.0113889
sacramento,ca,38.5816667,-121.4933333
clyde,oh,41.3041667,-82.9752778
clyde,oh,41.3041667,-82.9752778
deerfield,il,42.1711111,-87.8444444
murfreesboro,tn,35.8455556,-86.3902778
clinton,mo,38.3686111,-93.7780556
greer,sc,34.9386111,-82.2272222
lafayette,in,40.4166667,-86.8752778
oxford,mi,42.8247222,-83.2647222
port angeles,wa,48.1183333,-123.4294444
columbia,sc,34.0005556,-81.035
crown point,in,41.4169444,-87.3652778
federal way,wa,47.3225,-122.3113889
chanute,ks,37.6791667,-95.4569444
poplar grove,il,42.3683333,-88.8219444
phillipsburg,nj,40.6936111,-75.1905556
seattle,wa,47.6063889,-122.3308333
addison,tx,32.9616667,-96.8288889
poteau,ok,35.0536111,-94.6233333
mesa,az,33.4222222,-111.8219444
berwyn,il,41.8505556,-87.7936111
eddyville,ky,37.0944444,-88.0802778
lemoore,ca,36.3008333,-119.7819444
new london (near),ct,41.3555556,-72.1
baltimore,oh,39.8452778,-82.6008333
red bank,nj,40.3469444,-74.0647222
rockford,il,42.2711111,-89.0938889
waynesboro,pa,39.7558333,-77.5780556
watkins glen,ny,42.3805556,-76.8736111
zebulon,nc,35.8241667,-78.315
cincinnati,oh,39.1619444,-84.4569444
lincoln park,mi,42.2505556,-83.1786111
austintown,oh,41.1016667,-80.7647222
bonaparte,ia,40.6980556,-91.8030556
lansing,ks,39.2486111,-94.9
nordman,id,48.6338889,-116.9447222
ottawa,il,41.3455556,-88.8425
fostoria,oh,41.1569444,-83.4169444
midlothian,va,37.5058333,-77.6494444
poteau,ok,35.0536111,-94.6233333
clarksville,oh,39.4013889,-83.9813889
rohnert park,ca,38.3397222,-122.7
port angeles,wa,48.1183333,-123.4294444
bellingham (sudden valley),wa,48.7597222,-122.4869444
osseo,mi,41.8858333,-84.5441667
riverside,ca,33.9533333,-117.3952778
lacey,wa,47.0344444,-122.8219444
west bloomfield,mi,42.5377778,-83.2330556
elkhart,in,41.6819444,-85.9766667
bellingham,wa,48.7597222,-122.4869444
fort wayne,in,41.1305556,-85.1288889
kent city,mi,43.22,-85.7511111
lansing,mi,42.7325,-84.5555556
lancaster,pa,40.0377778,-76.3058333
willard,oh,41.0530556,-82.7263889
kill devil hills,nc,36.0305556,-75.6763889
cincinnati,in,39.02,-86.7288889
edgerton,wi,42.8352778,-89.0675
crete,il,41.4444444,-87.6313889
steger,il,41.47,-87.6363889
charlotte,nc,35.2269444,-80.8433333
litchfield park,az,33.4933333,-112.3572222
denver (near),co,39.7391667,-104.9841667
inkster,mi,42.2941667,-83.31
wentzville,mo,38.8113889,-90.8527778
burbank,ca,34.1808333,-118.3080556
gastonia,nc,35.2619444,-81.1875
raymore,mo,38.8019444,-94.4525
brooksville,fl,28.555,-82.3880556
grand junction,co,39.0638889,-108.55
easton,pa,40.6883333,-75.2211111
bristol,ct,41.6716667,-72.9497222
eldorado,il,37.8136111,-88.4380556
esperance,ny,42.7611111,-74.2569444
fresno,ca,36.7477778,-119.7713889
moncks corner,sc,33.1958333,-80.0133333
mt. washington,ky,38.05,-85.5458333
isle of palms,sc,32.7866667,-79.795
mableton,ga,33.8186111,-84.5825
mableton,ga,33.8186111,-84.5825
mableton,ga,33.8186111,-84.5825
mableton,ga,33.8186111,-84.5825
patton,pa,40.6338889,-78.6505556
poulsbo,wa,47.7361111,-122.6452778
barrington,il,42.1538889,-88.1361111
onalaska,wi,43.8844444,-91.235
patton,pa,40.6338889,-78.6505556
kelso,wa,46.1469444,-122.9072222
louisville,ky,38.2541667,-85.7594444
st. joseph,mo,39.7686111,-94.8463889
harrisonburg,va,38.4494444,-78.8691667
battle creek,mi,42.3211111,-85.1797222
broken arrow,ok,36.0525,-95.7905556
cape lookout,nc,34.6052778,-76.5366667
eugene,or,44.0522222,-123.0855556
longview,wa,46.1383333,-122.9369444
louisville,ky,38.2541667,-85.7594444
moses lake,wa,47.1302778,-119.2769444
riverview,wi,46.6763889,-92.185
spokane (spokane river; muncies marina),wa,47.6588889,-117.425
whitehall,pa,39.7908333,-77.1097222
bandera,tx,29.7263889,-99.0733333
bradenton beach,fl,27.4666667,-82.7041667
oak lawn,il,41.7108333,-87.7580556
pasadena,md,39.1072222,-76.5713889
sylvania,oh,41.7188889,-83.7130556
williamston,mi,42.6888889,-84.2830556
butte,mt,46.0038889,-112.5338889
catawissa,mo,38.4247222,-90.7825
conneaut lake,pa,41.6033333,-80.3055556
crystal lake,il,42.2411111,-88.3161111
waverly,ne,40.9175,-96.5280556
nampa,id,43.5408333,-116.5625
east orange,nj,40.7672222,-74.2052778
joliet,il,41.525,-88.0816667
butte,mt,46.0038889,-112.5338889
waterloo,ia,42.4927778,-92.3427778
west lafayette,in,40.4166667,-86.8752778
new bedford,ma,41.6361111,-70.9347222
egan,sd,43.9991667,-96.6486111
branford,ct,41.2794444,-72.8155556
nags head,nc,35.9572222,-75.6244444
salem,mo,37.6455556,-91.5358333
salem,mo,37.6455556,-91.5358333
herkimer,ny,43.0255556,-74.9863889
auburn,wa,47.3075,-122.2272222
iron mountain,mi,45.8202778,-88.0658333
anderson,ca,40.4483333,-122.2966667
hillsville,va,36.7625,-80.735
salamanca,ny,42.1577778,-78.7152778
walled lake,mi,42.5377778,-83.4811111
west harrison,in,39.5286111,-87.4222222
west harrison,in,39.5286111,-87.4222222
wilkeson,wa,47.1055556,-122.0444444
ferndale,wa,48.8466667,-122.5897222
lake leelanau,mi,44.9808333,-85.715
wanamaker,in,39.7044444,-86.0097222
irvine,ca,33.6694444,-117.8222222
portsmouth,nh,43.0716667,-70.7630556
washougal,wa,45.5827778,-122.3522222
grayling,mi,44.6613889,-84.7147222
lake leelanau,mi,44.9808333,-85.715
ardmore,ok,34.1741667,-97.1433333
shillington,pa,40.3077778,-75.9658333
belt,mt,47.3861111,-110.9247222
carthage,mo,37.1763889,-94.31
albany,or,44.6366667,-123.1047222
ft. gibson,ok,35.7975,-95.2502778
sterling heights,mi,42.5802778,-83.0302778
broken arrow,ok,36.0525,-95.7905556
berkeley,ca,37.8716667,-122.2716667
tumwater,wa,47.0075,-122.9080556
tigard,or,45.4313889,-122.7702778
surprise,az,33.6305556,-112.3325
riverbank,ca,37.7361111,-120.9344444
anoka,mn,45.1977778,-93.3869444
shapleigh,me,43.5405556,-70.8486111
culver,or,44.5258333,-121.2119444
kerman,ca,36.7236111,-120.0588889
myrtle beach,sc,33.6888889,-78.8869444
wentzville,mo,38.8113889,-90.8527778
myrtle beach,sc,33.6888889,-78.8869444
paddock lake,wi,42.5775,-88.105
walla walla,wa,46.0647222,-118.3419444
south gate,ca,33.9547222,-118.2111111
cleveland,oh,41.4994444,-81.6955556
louisville,ky,38.2541667,-85.7594444
mt. vernon,oh,40.3933333,-82.4858333
north east,md,39.6,-75.9416667
princeville,hi,22.2236111,-159.4852778
crestline,oh,40.7875,-82.7366667
eugene,or,44.0522222,-123.0855556
indianapolis,in,39.7683333,-86.1580556
saint peters,mo,38.8002778,-90.6263889
bolingbrook,il,41.6986111,-88.0683333
round rock,tx,30.5080556,-97.6786111
hixson,tn,35.1405556,-85.2327778
moundsville,wv,39.9202778,-80.7433333
myrtle beach,sc,33.6888889,-78.8869444
north platte,ne,41.1238889,-100.765
bowling green,oh,41.3747222,-83.6513889
mundelein,il,42.2630556,-88.0038889
santa fe,nm,35.6869444,-105.9372222
shoreview,mn,45.0791667,-93.1469444
fargo,nd,46.8772222,-96.7894444
seattle,wa,47.6063889,-122.3308333
ogallala,ne,41.1280556,-101.7191667
new berlin,wi,42.9763889,-88.1083333
spearman,tx,36.1983333,-101.1919444
panama city beach,fl,30.1763889,-85.8055556
cape rosier,me,44.3313889,-68.7994444
san jose,ca,37.3394444,-121.8938889
lakewood,co,39.7047222,-105.0808333
sunnyvale,ca,37.3688889,-122.0352778
jacksonville beach,fl,30.2944444,-81.3933333
santa barbara,ca,34.4208333,-119.6972222
liberal,ks,37.0430556,-100.9205556
fair haven,ny,43.3163889,-76.7025
golden,co,39.7555556,-105.2205556
taylorville,il,39.5488889,-89.2944444
toppenish,wa,46.3775,-120.3075
federal way,wa,47.3225,-122.3113889
oak harbor,wa,48.2933333,-122.6419444
fayetteville,nc,35.0525,-78.8786111
san diego,ca,32.7152778,-117.1563889
reseda,ca,34.2011111,-118.5355556
danville,il,40.1244444,-87.63
morgantown,wv,39.6294444,-79.9561111
allentown,pa,40.6083333,-75.4905556
syracuse,ny,43.0480556,-76.1477778
rapid city,mi,44.8344444,-85.2825
st. paul,mn,44.9444444,-93.0930556
hermosa beach,ca,33.8622222,-118.3986111
sharpsville,pa,41.2591667,-80.4722222
golden pond (near),ky,36.7855556,-88.0241667
hardy,ar,36.3158333,-91.4825
louisville,ky,38.2541667,-85.7594444
lincoln,ne,40.8,-96.6666667
frankford,mo,39.49,-91.32
morganton,nc,35.7452778,-81.685
jacksonville,fl,30.3319444,-81.6558333
morganton,nc,35.7452778,-81.685
suisun city,ca,38.2383333,-122.0391667
wichita,ks,37.6922222,-97.3372222
windham,nh,42.8005556,-71.3047222
seatac,wa,47.4538889,-122.3205556
new york city,ny,40.7141667,-74.0063889
marion,il,37.7305556,-88.9330556
bremerton,wa,47.5675,-122.6313889
lakeport,ca,39.0430556,-122.9147222
woodlake,ca,36.4136111,-119.0977778
orlando,fl,28.5380556,-81.3794444
tacoma (waterfront area),wa,47.2530556,-122.4430556
new port richey,fl,28.2438889,-82.7194444
south amboy,nj,40.4777778,-74.2911111
fayetteville,ar,36.0625,-94.1572222
wilmington,nc,34.2255556,-77.945
san angelo,tx,31.4636111,-100.4366667
traverse city,mi,44.7630556,-85.6205556
long beach,ca,33.7669444,-118.1883333
san diego,ca,32.7152778,-117.1563889
st. paul,mn,44.9444444,-93.0930556
evansville,il,38.0902778,-89.9383333
earth city,mo,38.7688889,-90.4680556
knob lick,mo,37.6752778,-90.3672222
troy,il,38.7291667,-89.8830556
st. charles,mo,38.7838889,-90.4811111
belleville,il,38.52,-89.9838889
millstadt,il,38.4613889,-90.0916667
phoenix,az,33.4483333,-112.0733333
